,timestamp,open,high,low,close,adjusted close,volume,dividend amount
0,2022-04-14,68.3,69.98,67.435,68.65,68.65,4405466,0.0
1,2022-04-08,73.0,73.14,68.04,68.29,68.29,5920542,0.0
2,2022-04-01,75.09,76.11,72.13,73.03,73.03,6543934,0.0
3,2022-03-25,74.94,75.95,73.24,75.21,75.21,4704861,0.0
4,2022-03-18,70.35,75.64,69.35,75.15,75.15,6870139,0.0
5,2022-03-11,71.33,71.93,67.4,69.19,69.19,6245711,0.02
6,2022-03-04,71.28,73.97,69.66,71.23,71.2095,6757751,0.25
7,2022-02-25,69.79,71.82,65.98,71.48,71.2134,6362130,0.0
8,2022-02-18,69.65,72.36,67.81,69.52,69.2607,6351055,0.0
9,2022-02-11,67.48,72.77,66.89,69.71,69.45,6991065,0.0
10,2022-02-04,66.04,70.02,65.6,67.24,66.9892,5621994,0.0
11,2022-01-28,70.24,73.52,64.52,66.67,66.4213,10146967,0.0
12,2022-01-21,76.08,76.17,71.46,71.61,71.3429,4766787,0.0
13,2022-01-14,78.0,78.24,75.34,76.66,76.3741,4311069,0.0
14,2022-01-07,77.52,79.45,75.83,78.25,77.9581,6975241,0.0
15,2021-12-31,75.92,78.19,75.45,77.2,76.912,3495670,0.0
16,2021-12-23,72.85,76.25,70.94,75.91,75.6269,3812950,0.0
17,2021-12-17,74.83,76.08,72.65,74.08,73.8037,8267485,0.0
18,2021-12-10,73.28,76.27,72.93,75.41,75.1287,4525049,0.02
19,2021-12-03,73.61,73.67,69.11,72.25,71.9612,7218092,0.0
20,2021-11-26,75.68,77.67,70.415,72.73,72.4393,3778664,0.0
21,2021-11-19,77.46,77.6,73.74,75.34,75.0388,3881840,0.0
22,2021-11-12,77.93,78.13,75.17,77.03,76.7221,5367325,0.0
23,2021-11-05,74.0,78.0,73.565,77.44,77.1304,7306942,0.0
24,2021-10-29,74.64,74.9,70.72,73.85,73.5548,6412396,0.0
25,2021-10-22,73.45,75.59,72.5,74.62,74.3217,4234869,0.0
26,2021-10-15,72.23,74.62,69.72,73.95,73.6544,4339576,0.0
27,2021-10-08,70.71,73.695,68.92,72.01,71.7221,5770404,0.0
28,2021-10-01,71.39,73.4,69.61,71.03,70.7461,6647092,0.0
29,2021-09-24,66.67,71.9269,66.402,71.08,70.7959,5961211,0.0
30,2021-09-17,71.34,71.87,68.055,68.46,68.1863,6870776,0.0
31,2021-09-10,72.0,72.75,70.4991,70.55,70.268,5045715,0.02
32,2021-09-03,73.07,73.78,71.4499,72.55,72.2397,5760399,0.0
33,2021-08-27,71.74,73.81,71.31,72.89,72.5783,4715647,0.0
34,2021-08-20,73.39,74.44,69.5,70.96,70.6565,4651901,0.0
35,2021-08-13,71.95,74.799,71.51,73.83,73.5143,4776682,0.0
36,2021-08-06,69.61,72.79,68.21,72.61,72.2995,7629312,0.0
37,2021-07-30,68.05,69.91,67.14,69.01,68.7149,6029058,0.0
38,2021-07-23,64.34,69.05,63.275,68.03,67.7391,5383812,0.0
39,2021-07-16,66.9,68.85,65.74,66.28,65.9966,5419801,0.0
40,2021-07-09,68.72,69.21,65.78,67.7,67.4105,4765400,0.0
41,2021-07-02,66.97,70.14,66.07,69.04,68.7447,5776385,0.0
42,2021-06-25,64.7,67.87,64.32,67.19,66.9027,5226813,0.0
43,2021-06-18,67.97,68.97,63.7,63.84,63.567,7993085,0.0
44,2021-06-11,69.25,70.68,67.46,68.38,68.0876,7031252,0.02
45,2021-06-04,69.0,69.62,67.76,69.1,68.7843,4905910,0.0
46,2021-05-28,67.17,68.89,66.6,68.47,68.1572,6828966,0.0
47,2021-05-21,67.57,68.55,64.89,66.61,66.3057,5841241,0.0
48,2021-05-14,68.39,69.16,63.88,67.99,67.6794,6221079,0.0
49,2021-05-07,64.84,68.18,64.15,68.08,67.769,7214981,0.0
50,2021-04-30,60.79,64.49,60.75,64.24,63.9465,6148427,0.0
51,2021-04-23,60.0,60.63,57.32,60.43,60.1539,5913678,0.0
52,2021-04-16,58.12,59.31,56.9,58.54,58.2726,4312489,0.0
53,2021-04-09,57.48,58.75,56.52,58.38,58.1133,4795145,0.0
54,2021-04-01,54.61,57.23,53.78,57.03,56.7695,4478990,0.0
55,2021-03-26,54.95,55.22,51.72,54.7,54.4501,4451372,0.0
56,2021-03-19,55.43,57.04,53.48,55.31,55.0573,6276282,0.0
57,2021-03-12,52.33,55.7,50.94,55.06,54.8085,8148384,0.02
58,2021-03-05,51.37,52.54,48.83,51.91,51.6534,5219798,0.0
59,2021-02-26,50.5,53.91,49.38,50.34,50.0912,6421524,0.0
60,2021-02-19,50.91,51.44,49.0,50.81,50.5589,4046764,0.0
61,2021-02-12,48.5,51.13,48.495,50.89,50.6385,4155090,0.0
62,2021-02-05,45.7,48.52,44.36,48.06,47.8225,4686262,0.0
63,2021-01-29,49.27,50.65,45.16,45.26,45.0363,9272318,0.0
64,2021-01-22,49.52,50.085,48.13,49.73,49.4842,3115877,0.0
65,2021-01-15,47.71,50.8639,47.6,48.94,48.6981,5110786,0.0
66,2021-01-08,48.16,48.925,46.1,48.42,48.1807,5297678,0.0
67,2020-12-31,48.36,48.95,46.955,48.33,48.0911,2506846,0.0
68,2020-12-24,46.49,48.62,46.0,48.07,47.8324,2552617,0.0
69,2020-12-18,48.2,48.25,46.51,47.37,47.1359,6109570,0.0
70,2020-12-11,47.59,48.81,47.1,47.63,47.3946,5596898,0.02
71,2020-12-04,46.43,48.14,44.72,47.8,47.544,6112656,0.0
72,2020-11-27,45.27,48.96,45.15,46.87,46.6189,4264767,0.0
73,2020-11-20,45.0,46.9,44.19,44.81,44.57,6285828,0.0
74,2020-11-13,43.76,45.02,41.01,43.53,43.2968,8479205,0.0
75,2020-11-06,36.31,39.8,35.99,38.83,38.622,6638073,0.0
76,2020-10-30,34.57,35.81,31.82,35.8,35.6082,9429241,0.0
77,2020-10-23,36.5,36.59,34.37,35.19,35.0015,5103924,0.0
78,2020-10-16,36.66,36.97,35.11,36.27,36.0757,5989037,0.0
79,2020-10-09,36.26,37.66,35.65,36.76,36.5631,5021377,0.0
80,2020-10-02,36.07,37.4,34.1783,35.72,35.5287,6256886,0.0
81,2020-09-25,36.56,36.74,33.76,35.27,35.0811,6028999,0.0
82,2020-09-18,39.0,40.12,37.48,37.65,37.4483,8113883,0.0
83,2020-09-11,38.59,39.2,37.625,38.74,38.5325,4987495,0.02
