,timestamp,open,high,low,close,adjusted close,volume,dividend amount
0,2022-04-14,91.85,92.3755,89.03,90.43,90.43,4819236,0.0
1,2022-04-08,92.18,92.7,90.08,91.77,91.77,5485936,0.0
2,2022-04-01,89.16,93.03,88.76,92.16,92.16,7812044,0.0
3,2022-03-25,89.09,89.98,87.065,89.02,89.02,5524656,0.625
4,2022-03-18,87.0,90.42,85.84,89.0,88.3795,8045245,0.0
5,2022-03-11,88.78,90.35,85.84,86.8,86.1948,5892016,0.0
6,2022-03-04,86.02,88.74,83.09,88.61,87.9922,9914807,0.0
7,2022-02-25,84.27,87.36,81.98,87.26,86.6516,6769816,0.0
8,2022-02-18,86.66,87.43,84.24,84.36,83.7718,8894075,0.0
9,2022-02-11,89.88,90.69,85.71,86.38,85.7778,10673665,0.0
10,2022-02-04,88.32,92.54,87.4,90.12,89.4917,13402426,0.0
11,2022-01-28,88.03,89.3795,85.16,88.89,88.2703,13713918,0.0
12,2022-01-21,90.66,91.14,87.85,88.06,87.4461,5971309,0.0
13,2022-01-14,89.33,92.13,88.76,90.83,90.1967,7653091,0.0
14,2022-01-07,90.78,93.03,89.19,89.65,89.025,7867920,0.0
15,2021-12-31,88.38,91.2,87.9,90.5,89.869,4305827,0.6025
16,2021-12-23,86.66,89.105,85.91,88.18,86.9861,5116934,0.0
17,2021-12-17,86.77,90.0,86.16,87.65,86.4633,11380521,0.0
18,2021-12-10,85.84,87.825,83.7,86.86,85.684,8040092,0.0
19,2021-12-03,85.11,86.78,82.6,85.04,83.8886,11303284,0.0
20,2021-11-26,86.0,88.08,84.02,84.27,83.129,4762570,0.0
21,2021-11-19,86.47,88.09,83.75,86.04,84.8751,6295946,0.0
22,2021-11-12,84.58,86.96,83.38,86.44,85.2697,4278514,0.0
23,2021-11-05,86.21,86.39,83.14,84.46,83.3165,6814036,0.0
24,2021-10-29,85.57,88.08,84.6,86.4,85.2302,8578092,0.0
25,2021-10-22,84.09,86.09,83.895,85.41,84.2536,6092203,0.0
26,2021-10-15,83.14,85.87,81.73,84.58,83.4348,6202921,0.0
27,2021-10-08,81.35,84.6654,81.0134,82.73,81.6099,8106756,0.0
28,2021-10-01,81.82,82.505,78.86,81.55,80.4459,8703986,0.0
29,2021-09-24,79.71,83.27,79.3,81.54,80.436,8772781,0.6025
30,2021-09-17,81.94,83.01,80.23,80.26,78.5926,10096266,0.0
31,2021-09-10,85.48,85.48,81.4,81.41,79.7187,5606281,0.0
32,2021-09-03,83.38,86.04,83.21,85.59,83.8119,8611950,0.0
33,2021-08-27,82.6,83.855,81.04,83.35,81.6184,6073561,0.0
34,2021-08-20,82.39,83.33,81.055,82.51,80.7959,5029177,0.0
35,2021-08-13,84.26,84.43,81.485,82.66,80.9428,5475972,0.0
36,2021-08-06,84.77,85.575,83.36,84.68,82.9208,6042372,0.0
37,2021-07-30,84.55,85.83,83.86,84.13,82.3822,9003189,0.0
38,2021-07-23,82.86,85.47,81.605,84.82,83.0579,8230773,0.0
39,2021-07-16,81.54,84.025,80.72,83.76,82.0199,7028455,0.0
40,2021-07-09,78.41,81.755,77.62,81.71,80.0125,7165764,0.0
41,2021-07-02,78.57,78.88,76.81,78.45,76.8202,8556727,0.0
42,2021-06-25,78.11,79.765,77.63,78.57,76.9377,9914140,0.6025
43,2021-06-18,80.21,80.94,77.54,77.63,75.4388,12703419,0.0
44,2021-06-11,79.18,82.05,78.89,80.75,78.4707,10595195,0.0
45,2021-06-04,78.23,80.08,77.83,78.88,76.6535,9955456,0.0
46,2021-05-28,75.53,77.765,75.37,77.45,75.2638,17463068,0.0
47,2021-05-21,74.05,75.17,72.66,75.0,72.883,9477310,0.0
48,2021-05-14,74.53,75.27,71.62,74.07,71.9793,8775475,0.0
49,2021-05-07,74.73,74.78,71.37,74.05,71.9598,9170578,0.0
50,2021-04-30,75.0,75.43,73.01,74.23,72.1347,10613716,0.0
51,2021-04-23,72.93,75.15,72.31,74.58,72.4749,8853991,0.0
52,2021-04-16,71.82,72.82,70.9,72.62,70.5702,8191542,0.0
53,2021-04-09,72.82,72.95,71.22,71.69,69.6664,10982097,0.0
54,2021-04-01,72.27,73.0,71.411,72.51,70.4633,7946184,0.0
55,2021-03-26,71.15,72.77,70.101,72.68,70.6285,13645733,0.6025
56,2021-03-19,73.57,76.13,71.38,71.43,68.8431,18708255,0.0
57,2021-03-12,69.26,73.49,68.625,73.44,70.7803,13160243,0.0
58,2021-03-05,66.58,69.07,65.93,68.86,66.3662,14221206,0.0
59,2021-02-26,66.81,69.8,65.37,65.41,63.0411,13907818,0.0
60,2021-02-19,67.48,67.5,66.15,66.97,64.5446,6858168,0.0
61,2021-02-12,64.96,67.82,64.33,67.48,65.0361,13235585,0.0
62,2021-02-05,61.86,65.13,60.37,64.96,62.6074,14529550,0.0
63,2021-01-29,61.22,63.39,60.54,61.64,59.4076,12522379,0.0
64,2021-01-22,61.96,62.43,59.8779,61.56,59.3305,8416405,0.0
65,2021-01-15,58.15,61.677,57.075,61.59,59.3594,13356092,0.0
66,2021-01-08,59.38,60.08,56.79,58.26,56.15,14053247,0.0
67,2020-12-31,58.38,59.82,57.82,59.28,57.1331,6529416,0.6025
68,2020-12-24,56.65,58.76,56.08,58.2,55.5279,8509688,0.0
69,2020-12-18,59.37,60.2,57.15,57.65,55.0031,18340307,0.0
70,2020-12-11,62.81,63.41,58.51,58.94,56.2339,11512150,0.0
71,2020-12-04,59.09,63.56,57.57,63.37,60.4605,17170659,0.0
72,2020-11-27,61.0,62.31,58.8,59.2,56.4819,9806269,0.0
73,2020-11-20,61.97,63.01,58.56,60.56,57.7795,14377019,0.0
74,2020-11-13,57.6,67.42,57.58,60.15,57.3883,29498485,0.0
75,2020-11-06,47.2,52.97,46.52,51.52,49.1546,15336464,0.0
76,2020-10-30,51.07,51.29,45.425,46.98,44.823,18664564,0.0
77,2020-10-23,52.12,52.3,50.11,51.31,48.9542,11781814,0.0
78,2020-10-16,55.74,55.8,51.62,51.85,49.4694,9260184,0.0
79,2020-10-09,56.0,56.41,54.33,55.66,53.1045,10629412,0.0
80,2020-10-02,52.4,55.44,50.63,55.09,52.5606,17835988,0.0
81,2020-09-25,53.58,53.93,50.01,51.57,49.2023,17909403,0.6025
82,2020-09-18,55.01,57.41,54.27,54.33,51.2245,16670984,0.0
83,2020-09-11,57.81,58.14,54.25,54.67,51.5451,13389049,0.0
84,2020-09-04,56.76,59.095,55.76,58.11,54.7885,10854834,0.0
85,2020-08-28,54.6,57.06,53.96,57.03,53.7702,9329840,0.0
86,2020-08-21,54.42,55.57,53.78,54.69,51.5639,10983907,0.0
87,2020-08-14,55.28,56.28,53.03,54.39,51.2811,10981957,0.0
88,2020-08-07,52.62,55.4967,51.69,55.19,52.0354,14304665,0.0
89,2020-07-31,54.08,55.06,52.58,53.63,50.5645,12374640,0.0
90,2020-07-24,56.5,56.8,53.79,54.34,51.2339,14496717,0.0
91,2020-07-17,57.11,58.42,56.47,56.98,53.723,9290077,0.0
92,2020-07-10,61.82,62.03,56.32,56.7,53.459,15002764,0.0
93,2020-07-02,57.16,62.19,56.31,60.59,57.1267,9038712,0.0
94,2020-06-26,59.55,59.95,56.65,57.0,53.7419,17489747,0.0
95,2020-06-19,61.26,66.43,59.56,59.58,56.1744,17564572,0.6025
96,2020-06-12,67.55,68.51,60.87,63.57,59.3363,14806376,0.0
97,2020-06-05,60.54,66.72,59.8,66.4,61.9778,20283662,0.0
98,2020-05-29,59.47,62.39,58.93,60.56,56.5268,18141100,0.0
99,2020-05-22,59.24,61.27,56.79,57.4,53.5772,14275897,0.0
100,2020-05-15,64.66,64.66,55.49,57.13,53.3252,18325074,0.0
101,2020-05-08,61.56,65.07,60.15,64.22,59.943,15140737,0.0
102,2020-05-01,64.85,67.49,62.06,62.31,58.1602,9300895,0.0
103,2020-04-24,68.51,69.28,61.15,63.99,59.7284,10716916,0.0
104,2020-04-17,68.62,70.15,64.57,69.79,65.1421,9406239,0.0
105,2020-04-09,57.1,70.61,56.48,69.42,64.7967,12343777,0.0
106,2020-04-03,63.49,63.89,52.79,54.26,50.6464,17631645,0.0
107,2020-03-27,55.29,64.43,49.62,62.68,58.5056,17443603,0.0
108,2020-03-20,68.57,68.84,54.62,55.29,51.6078,17992260,0.6025
109,2020-03-13,73.15,79.93,68.3,73.61,67.967,20663451,0.0
110,2020-03-06,75.56,81.18,75.23,77.64,71.6881,11367471,0.0
111,2020-02-28,86.37,87.19,73.3,75.1,69.3428,9763870,0.0
112,2020-02-21,86.68,87.14,85.08,87.01,80.3398,4489568,0.0
113,2020-02-14,84.74,86.46,84.23,86.46,79.8319,6302946,0.0
114,2020-02-07,83.35,84.45,82.66,84.2,77.7452,6011162,0.0
115,2020-01-31,82.45,87.53,81.21,83.08,76.7111,8251281,0.0
116,2020-01-24,82.94,83.78,82.05,82.76,76.4156,5431118,0.0
117,2020-01-17,81.06,82.79,80.68,82.5,76.1755,6668010,0.0
118,2020-01-10,80.64,81.45,79.51,81.26,75.0306,6859378,0.0
119,2020-01-03,80.7,81.48,79.35,80.8,74.6058,5555789,0.5675
120,2019-12-27,80.72,81.16,79.56,80.95,74.2238,3338655,0.0
121,2019-12-20,81.19,81.88,79.02,80.3,73.6278,14049691,0.0
122,2019-12-13,84.54,84.99,80.55,81.01,74.2788,7448823,0.0
123,2019-12-06,84.86,85.15,83.36,84.44,77.4238,9138749,0.0
124,2019-11-29,85.03,86.28,84.34,85.1,78.029,7494026,0.0
125,2019-11-22,86.68,87.61,84.32,84.79,77.7447,7528177,0.0
126,2019-11-15,84.11,86.5,83.28,86.46,79.276,6389806,0.0
127,2019-11-08,87.87,87.94,83.65,83.98,77.002,7799606,0.0
128,2019-11-01,87.58,89.55,87.01,88.14,80.8164,6664250,0.0
129,2019-10-25,88.11,89.12,85.94,87.68,80.3946,7781685,0.0
130,2019-10-18,87.43,88.46,86.82,88.37,81.0273,8044535,0.0
131,2019-10-11,87.06,88.49,87.05,87.63,80.3488,7005084,0.0
132,2019-10-04,86.13,87.61,84.9,87.47,80.2021,7407255,0.0
133,2019-09-27,84.47,87.17,84.24,86.25,79.0834,5868805,0.5675
134,2019-09-20,84.52,86.14,84.15,85.17,77.5827,13798093,0.0
135,2019-09-13,86.52,86.53,83.02,84.55,77.0179,8179446,0.0
136,2019-09-06,84.64,87.09,84.62,86.85,79.113,5779603,0.0
137,2019-08-30,83.19,84.93,82.48,84.76,77.2092,7795613,0.0
138,2019-08-23,82.0,83.8,81.53,82.75,75.3783,5903981,0.0
139,2019-08-16,81.19,81.985,79.55,81.64,74.3672,5758011,0.0
140,2019-08-09,80.48,81.44,77.48,81.27,74.0301,7291068,0.0
141,2019-08-02,78.75,81.88,77.5,80.48,73.3105,9588065,0.0
142,2019-07-26,77.2,78.7,76.38,78.56,71.5615,6542008,0.0
143,2019-07-19,79.0,79.59,76.93,77.15,70.2771,4589261,0.0
144,2019-07-12,78.05,79.87,78.0,78.85,71.8257,5582916,0.0
145,2019-07-05,76.37,78.57,74.83,77.92,70.9786,3328196,0.0
146,2019-06-28,78.34,78.76,75.04,75.92,69.1567,6119158,0.5675
147,2019-06-21,78.49,79.47,77.39,78.03,70.5492,7487885,0.0
148,2019-06-14,78.05,78.52,76.93,78.26,70.7572,5165182,0.0
149,2019-06-07,76.75,78.54,74.73,77.98,70.504,6676533,0.0
150,2019-05-31,77.57,77.83,75.29,76.57,69.2292,6370590,0.0
151,2019-05-24,76.58,77.64,75.31,77.19,69.7898,3814331,0.0
152,2019-05-17,75.33,77.06,75.0,76.62,69.2744,4461765,0.0
153,2019-05-10,76.43,76.65,73.85,75.83,68.5602,4163406,0.0
154,2019-05-03,75.95,77.69,75.08,76.59,69.2473,6224018,0.0
155,2019-04-26,74.7,76.58,73.29,76.2,68.8947,5389992,0.0
156,2019-04-18,77.54,77.64,73.91,75.07,67.873,7118748,0.0
157,2019-04-12,75.5,77.46,75.07,77.45,70.0248,7041065,0.0
158,2019-04-05,75.03,75.88,73.74,75.61,68.3612,5937337,0.0
159,2019-03-29,74.57,75.69,74.15,75.32,68.099,6145359,0.0
160,2019-03-22,74.85,75.71,72.78,74.4,67.2672,6656444,0.5675
161,2019-03-15,73.89,75.65,73.46,74.76,67.0811,7832198,0.0
162,2019-03-08,73.72,74.46,73.12,73.64,66.0761,6527837,0.0
163,2019-03-01,74.37,74.68,72.64,73.5,65.9505,7625312,0.0
164,2019-02-22,73.07,74.43,71.87,74.23,66.6055,6165397,0.0
165,2019-02-15,73.48,73.85,72.13,73.21,65.6903,7858647,0.0
166,2019-02-08,71.62,73.84,71.41,73.44,65.8966,7210583,0.0
167,2019-02-01,70.38,72.94,70.38,72.02,64.6225,10040836,0.0
168,2019-01-25,70.08,70.88,69.61,70.67,63.4112,7267663,0.0
169,2019-01-18,67.27,70.32,66.96,70.12,62.9177,9282498,0.0
170,2019-01-11,64.77,67.78,64.66,67.55,60.6116,7777714,0.0
171,2019-01-04,65.78,66.02,63.41,64.56,57.9287,5773307,0.54
172,2018-12-28,67.24,67.44,63.17,66.24,58.9539,5586754,0.0
173,2018-12-21,70.14,70.42,67.22,67.24,59.8439,10942492,0.0
174,2018-12-14,71.9,72.1,69.4,69.94,62.2469,8522042,0.0
175,2018-12-07,71.5,72.75,69.59,71.67,63.7866,8922150,0.0
176,2018-11-30,69.45,71.29,68.69,71.25,63.4128,9658436,0.0
177,2018-11-23,69.36,70.27,68.59,69.11,61.5082,5050576,0.0
178,2018-11-16,67.55,69.46,67.01,69.36,61.7307,8580585,0.0
179,2018-11-09,64.59,67.74,64.56,67.48,60.0575,7499684,0.0
180,2018-11-02,65.43,66.95,63.62,64.44,57.3519,11109376,0.0
181,2018-10-26,64.99,66.48,62.78,64.84,57.7079,10562842,0.0
182,2018-10-19,62.5,64.98,62.42,64.87,57.7346,9555581,0.0
183,2018-10-12,64.99,66.07,62.4,62.67,55.7766,9384477,0.0
184,2018-10-05,66.21,66.58,64.27,64.89,57.7524,6136836,0.0
185,2018-09-28,67.67,67.82,64.86,66.26,58.9717,9633946,0.0
186,2018-09-21,67.8,68.58,66.87,67.69,60.2444,8341493,0.54
187,2018-09-14,67.63,68.35,66.94,67.83,59.8912,8007880,0.0
188,2018-09-07,67.45,68.27,66.76,67.24,59.3703,5846928,0.0
189,2018-08-31,67.53,68.18,66.78,67.75,59.8206,6643566,0.0
