,timestamp,open,high,low,close,adjusted close,volume,dividend amount
0,2022-04-14,20.85,21.6098,20.52,20.73,20.73,29893295,0.0
1,2022-04-08,21.39,21.71,19.97,20.75,20.75,42948674,0.0
2,2022-04-01,23.21,23.605,21.34,21.47,21.47,44538182,0.0
3,2022-03-25,23.07,23.66,22.62,23.44,23.44,32583136,0.0
4,2022-03-18,22.46,23.91,22.34,22.95,22.95,61649231,0.0
5,2022-03-11,22.3,22.665,21.21,21.91,21.91,60301472,0.17
6,2022-03-04,23.44,24.37,21.99,22.61,22.4366,58015740,0.0
7,2022-02-25,23.75,24.36,22.0,24.29,24.1037,42095097,0.0
8,2022-02-18,24.91,25.57,23.625,23.7,23.5183,57317131,0.0
9,2022-02-11,24.355,25.49,24.17,24.83,24.6396,44675002,0.0
10,2022-02-04,22.87,24.4852,22.38,24.25,24.0641,43837993,0.0
11,2022-01-28,21.59,24.07,21.36,23.1,22.9229,73344777,0.0
12,2022-01-21,25.42,25.53,21.77,22.1,21.9305,64370882,0.0
13,2022-01-14,25.43,25.51,24.385,25.41,25.2152,54281811,0.0
14,2022-01-07,22.52,25.27,22.36,25.12,24.9274,49333263,0.0
15,2021-12-31,21.54,22.175,21.35,21.8,21.6328,20148781,0.0
16,2021-12-23,20.92,21.75,20.25,21.52,21.355,28286847,0.0
17,2021-12-17,22.11,22.52,21.08,21.27,21.1069,51480686,0.0
18,2021-12-10,22.27,23.1,21.925,22.23,22.0595,37559691,0.0
19,2021-12-03,23.84,24.04,21.68,21.9,21.7321,54463140,0.17
20,2021-11-26,24.09,24.89,23.05,23.47,23.1164,22433678,0.0
21,2021-11-19,24.07,24.47,23.31,23.69,23.3331,25775058,0.0
22,2021-11-12,24.43,24.625,23.69,23.95,23.5891,38316348,0.0
23,2021-11-05,23.91,24.775,23.675,24.31,23.9437,29827138,0.0
24,2021-10-29,24.445,24.49,23.36,23.68,23.3232,37804813,0.0
25,2021-10-22,22.37,24.36,22.34,24.09,23.727,40610425,0.0
26,2021-10-15,22.11,22.66,21.22,22.43,22.092,37360777,0.0
27,2021-10-08,21.7,22.1373,21.26,22.02,21.6882,32619850,0.0
28,2021-10-01,20.96,21.98,20.86,21.74,21.4124,39930676,0.0
29,2021-09-24,19.23,20.77,18.81,20.65,20.3389,46864384,0.0
30,2021-09-17,19.75,20.09,19.335,19.83,19.5312,49257312,0.0
31,2021-09-10,19.71,20.095,19.26,19.5,19.2062,29192149,0.0
32,2021-09-03,20.91,20.95,19.575,19.71,19.413,38267642,0.17
33,2021-08-27,20.215,21.185,20.1,20.92,20.4315,37319004,0.0
34,2021-08-20,20.32,20.475,19.43,20.03,19.5623,34410724,0.0
35,2021-08-13,19.83,20.9,19.63,20.5,20.0213,30675579,0.0
36,2021-08-06,19.38,20.18,18.82,19.96,19.4939,26774093,0.0
37,2021-07-30,19.29,19.78,18.97,19.25,18.8005,29804393,0.0
38,2021-07-23,18.51,19.715,18.02,19.1,18.654,45470286,0.0
39,2021-07-16,19.6,20.105,18.94,19.01,18.5661,40956392,0.0
40,2021-07-09,20.09,20.16,18.82,19.87,19.406,33807502,0.0
41,2021-07-02,20.49,20.69,19.98,20.26,19.7869,28160530,0.0
42,2021-06-25,19.54,20.705,19.48,20.6,20.119,29139376,0.0
43,2021-06-18,21.47,21.64,19.155,19.33,18.8786,50862196,0.0
44,2021-06-11,22.65,22.69,21.26,21.52,21.0175,34532438,0.0
45,2021-06-04,23.75,23.81,22.42,22.63,22.1015,31843834,0.155
46,2021-05-28,22.88,23.46,22.43,23.41,22.7099,30926673,0.0
47,2021-05-21,23.12,23.51,22.18,22.76,22.0793,28713705,0.0
48,2021-05-14,23.1,23.31,21.75,23.25,22.5547,36037399,0.0
49,2021-05-07,22.06,22.91,21.465,22.89,22.2054,30612367,0.0
50,2021-04-30,20.795,22.08,20.74,21.8,21.148,39237666,0.0
51,2021-04-23,21.2,21.31,19.09,20.63,20.013,42825594,0.0
52,2021-04-16,21.45,21.5,20.545,21.2,20.566,40340322,0.0
53,2021-04-09,21.33,21.49,20.61,21.23,20.5951,32414245,0.0
54,2021-04-01,20.64,21.11,20.055,21.06,20.4302,31603435,0.0
55,2021-03-26,20.93,21.14,19.66,21.0,20.372,42088379,0.0
56,2021-03-19,21.69,22.2,20.58,21.08,20.4496,78455516,0.0
57,2021-03-12,21.2,21.92,20.52,21.86,21.2062,45270631,0.0
58,2021-03-05,21.13,21.72,19.755,20.91,20.2847,59476626,0.155
59,2021-02-26,20.29,22.61,20.28,20.63,19.8611,59170064,0.0
60,2021-02-19,19.81,20.47,19.4125,20.37,19.6108,29341809,0.0
61,2021-02-12,19.03,19.8,18.99,19.56,18.831,31556249,0.0
62,2021-02-05,17.26,19.25,16.94,18.93,18.2244,36174246,0.0
63,2021-01-29,17.46,18.03,16.89,17.01,16.376,48981994,0.0
64,2021-01-22,18.32,18.445,17.615,17.74,17.0788,33596562,0.0
65,2021-01-15,17.35,18.71,17.155,18.23,17.5505,42345166,0.0
66,2021-01-08,16.27,17.93,15.72,17.57,16.9151,45620948,0.0
67,2020-12-31,16.09,16.2,15.7,16.12,15.5192,17543342,0.0
68,2020-12-24,15.37,16.08,15.16,15.95,15.3555,24994034,0.0
69,2020-12-18,15.82,15.82,15.07,15.26,14.6912,52612670,0.0
70,2020-12-11,16.11,16.13,15.36,15.54,14.9608,45263233,0.0
71,2020-12-04,15.95,16.35,15.24,16.17,15.5673,60471946,0.155
72,2020-11-27,15.36,16.225,15.28,15.62,14.8938,28069097,0.0
73,2020-11-20,15.57,15.88,14.98,15.11,14.4075,38331998,0.0
74,2020-11-13,14.24,15.6,14.19,14.9,14.2073,57175922,0.0
75,2020-11-06,13.54,14.15,12.885,13.05,12.4433,48144164,0.0
76,2020-10-30,13.59,13.62,12.52,13.3,12.6817,42878515,0.0
77,2020-10-23,12.6,14.04,12.32,13.78,13.1393,57136177,0.0
78,2020-10-16,12.78,12.98,12.1,12.47,11.8902,33202098,0.0
79,2020-10-09,12.12,13.13,12.1,12.79,12.1954,42715400,0.0
80,2020-10-02,11.3,12.03,11.19,11.95,11.3944,42081158,0.0
81,2020-09-25,11.52,11.745,10.6,11.0,10.4886,37795392,0.0
82,2020-09-18,11.64,12.32,11.59,11.91,11.3563,43065592,0.0
83,2020-09-11,11.58,11.79,11.2,11.52,10.9844,26699458,0.0
84,2020-09-04,11.72,12.11,11.37,11.8,11.2514,33959763,0.155
85,2020-08-28,11.09,11.9,11.0,11.71,11.0175,30933150,0.0
86,2020-08-21,11.62,11.755,10.9,10.97,10.3212,30180142,0.0
87,2020-08-14,11.28,12.31,11.27,11.77,11.0739,40677129,0.0
88,2020-08-07,10.87,11.27,10.66,11.26,10.5941,32251053,0.0
89,2020-07-31,10.81,11.04,10.445,10.86,10.2177,45036649,0.0
90,2020-07-24,10.2,11.21,10.17,10.92,10.2742,42420075,0.0
91,2020-07-17,10.51,10.99,10.07,10.32,9.7097,55684340,0.0
92,2020-07-10,10.85,11.09,9.79,10.29,9.6814,48982146,0.0
93,2020-07-02,10.88,11.22,10.53,10.6,9.9731,49598733,0.0
94,2020-06-26,11.92,12.48,10.6,10.65,10.0202,52389802,0.0
95,2020-06-19,11.42,12.95,11.29,12.0,11.2903,94477263,0.0
96,2020-06-12,13.78,13.98,11.33,11.9,11.1962,53532139,0.0
97,2020-06-05,11.35,14.25,11.26,13.33,12.5417,59901818,0.155
98,2020-05-29,10.49,12.22,10.42,11.31,10.5151,61018788,0.0
99,2020-05-22,9.69,10.28,9.59,9.95,9.2507,44201323,0.0
100,2020-05-15,10.14,10.14,8.41,9.19,8.5441,60852447,0.0
101,2020-05-08,9.93,10.58,9.62,10.32,9.5947,40907667,0.0
102,2020-05-01,9.9,11.46,9.7,10.17,9.4552,53818017,0.0
103,2020-04-24,9.21,10.0,8.78,9.79,9.1019,67293135,0.0
104,2020-04-17,11.01,11.07,8.75,9.52,8.8509,74007941,0.0
105,2020-04-09,8.61,11.22,8.4,11.01,10.2362,57970372,0.0
106,2020-04-03,9.54,9.71,7.9,8.07,7.5028,69840365,0.0
107,2020-03-27,8.13,10.1,7.6,9.67,8.9903,81604180,0.0
108,2020-03-20,8.52,9.27,6.94,8.26,7.6794,100345922,0.0
109,2020-03-13,11.45,11.7,9.2,9.98,9.2786,113181480,0.0
110,2020-03-06,13.63,14.77,12.73,12.98,12.0677,122480880,0.155
111,2020-02-28,15.74,15.9,13.17,13.52,12.4302,81744505,0.0
112,2020-02-21,16.42,16.69,16.14,16.33,15.0137,36414408,0.0
113,2020-02-14,16.25,16.71,16.13,16.54,15.2068,31076088,0.0
114,2020-02-07,15.71,16.77,15.69,16.32,15.0045,56354517,0.0
115,2020-01-31,15.36,15.75,15.12,15.57,14.315,71243374,0.0
116,2020-01-24,16.29,16.38,15.59,15.72,14.4529,32807716,0.0
117,2020-01-17,16.4,16.75,16.18,16.39,15.0689,62248874,0.0
118,2020-01-10,16.57,16.6,16.28,16.35,15.0321,38308359,0.0
119,2020-01-03,17.27,17.3,16.63,16.77,15.4183,29451025,0.0
120,2019-12-27,17.27,17.33,17.09,17.16,15.7768,21326532,0.0
121,2019-12-20,17.44,17.54,17.19,17.25,15.8596,54074565,0.0
122,2019-12-13,16.98,17.49,16.84,17.17,15.786,45569631,0.0
