,timestamp,open,high,low,close,adjusted close,volume,dividend amount
0,2022-04-13,24.34,25.095,24.24,25.05,25.05,10248565,0.0
1,2022-04-08,24.75,24.89,23.57,24.35,24.35,17129113,0.0
2,2022-04-01,24.38,25.365,24.1,24.79,24.79,21629020,0.0
3,2022-03-25,24.11,24.575,23.75,24.38,24.38,17582316,0.0
4,2022-03-18,24.05,24.19,23.15,24.02,24.02,20775165,0.0
5,2022-03-11,23.67,24.305,23.145,23.71,23.71,20491706,0.19
6,2022-03-04,24.08,24.35,22.72,23.73,23.5431,66646640,0.0
7,2022-02-25,23.76,24.445,22.49,24.42,24.2276,30554578,0.0
8,2022-02-18,23.96,24.29,23.235,23.8,23.6125,29625323,0.0
9,2022-02-11,23.935,25.11,23.63,23.95,23.7613,31649391,0.0
10,2022-02-04,23.94,24.605,23.43,23.83,23.6423,22482825,0.0
11,2022-01-28,23.22,24.9327,22.74,24.2,24.0094,34300858,0.0
12,2022-01-21,24.89,25.02,23.47,23.69,23.5034,20092245,0.0
13,2022-01-14,24.84,25.62,24.48,25.01,24.813,17733467,0.0
14,2022-01-07,24.57,25.57,24.38,24.75,24.555,17595022,0.0
15,2021-12-31,23.64,24.89,23.42,24.65,24.4558,11737691,0.0
16,2021-12-23,22.39,23.81,21.895,23.69,23.5034,12538096,0.0
17,2021-12-17,22.95,23.18,22.2,22.82,22.6402,23908092,0.0
18,2021-12-10,23.23,23.935,22.805,22.96,22.7791,20610362,0.17
19,2021-12-03,23.655,23.7,21.97,22.86,22.5181,27752573,0.0
20,2021-11-26,24.45,24.46,22.805,23.24,22.8924,10617578,0.0
21,2021-11-19,23.75,24.2,23.13,23.87,23.513,16180305,0.0
22,2021-11-12,24.35,24.35,23.11,23.54,23.1879,14916553,0.0
23,2021-11-05,22.71,24.95,22.45,24.34,23.9759,23705019,0.0
24,2021-10-29,22.96,23.355,22.3,22.6,22.262,19214354,0.0
25,2021-10-22,22.37,23.28,22.35,22.96,22.6166,19331992,0.0
