,timestamp,open,high,low,close,adjusted close,volume,dividend amount
0,2022-04-13,174.9,175.04,156.445,158.95,158.95,34755501,1.41
1,2022-04-08,162.5,175.91,161.4603,174.96,173.4216,36987327,0.0
2,2022-04-01,160.61,164.659,159.53,162.68,161.2496,30195644,0.0
3,2022-03-25,159.95,161.98,158.02,161.33,159.9115,27448821,0.0
4,2022-03-18,150.73,159.44,149.02,159.2,157.8002,41221133,0.0
5,2022-03-11,149.0,150.75,146.36,149.06,147.7494,31131305,0.0
6,2022-03-04,146.65,151.251,145.76,150.56,149.2362,37626469,0.0
7,2022-02-25,141.25,150.36,141.25,149.54,148.2251,39560509,0.0
8,2022-02-18,141.78,147.22,139.4411,144.03,142.7636,40563433,0.0
9,2022-02-11,141.17,144.42,140.33,142.01,140.7613,36955099,0.0
10,2022-02-04,136.82,142.8,133.05,140.65,139.4133,46271173,0.0
11,2022-01-28,132.82,138.3,128.26,137.92,136.7073,48957925,0.0
12,2022-01-21,135.51,137.98,131.67,131.98,130.8195,32664008,0.0
13,2022-01-14,135.08,137.3882,132.2906,135.87,134.6753,42216791,1.41
14,2022-01-07,135.41,138.15,133.51,134.88,132.297,34162946,0.0
15,2021-12-31,133.19,136.83,133.16,135.4,132.807,24585096,0.0
16,2021-12-23,128.51,133.77,128.23,133.09,130.5412,25978342,0.0
17,2021-12-17,125.2,133.28,125.2,129.53,127.0494,46001332,0.0
18,2021-12-10,119.63,126.01,119.21,125.47,123.0672,35483378,0.0
19,2021-12-03,116.83,119.0,115.1,118.85,116.5739,30185890,0.0
20,2021-11-26,115.95,119.33,115.01,116.51,114.2788,23734280,0.0
21,2021-11-19,116.95,118.37,115.86,116.24,114.0139,20825653,0.0
22,2021-11-12,117.2,117.49,115.39,116.97,114.7299,20781673,0.0
23,2021-11-05,115.25,117.72,113.57,117.18,114.9359,33076531,0.0
24,2021-10-29,109.08,114.92,107.75,114.67,112.474,37358425,0.0
25,2021-10-22,108.99,109.22,106.86,109.14,107.0499,27617464,0.0
26,2021-10-15,111.14,111.4,107.8,109.33,107.2363,28319386,1.3
27,2021-10-08,108.84,111.79,107.69,111.18,107.7645,35498804,0.0
28,2021-10-01,107.13,110.42,106.87,109.09,105.7387,34184831,0.0
29,2021-09-24,106.1,108.27,105.56,107.07,103.7808,31506730,0.0
30,2021-09-17,107.39,108.8,106.03,107.73,104.4205,40933098,0.0
31,2021-09-10,110.45,111.57,106.36,106.68,103.4027,41476334,0.0
32,2021-09-03,119.84,121.53,106.1,111.62,108.191,80318693,0.0
33,2021-08-27,119.8,121.4,118.4201,119.58,115.9064,23136216,0.0
34,2021-08-20,117.0,119.9167,116.21,118.82,115.1698,30578490,0.0
35,2021-08-13,114.58,116.76,112.92,116.48,112.9017,26512696,0.0
36,2021-08-06,116.89,117.24,114.43,114.45,110.934,30223071,0.0
