,timestamp,open,high,low,close,adjusted close,volume,dividend amount
0,2022-04-13,184.57,188.59,176.97,178.44,178.44,6706522,1.5
1,2022-04-08,180.23,185.23,177.32,184.7,183.1714,11186801,0.0
2,2022-04-01,194.74,198.98,180.21,181.14,179.6409,10998059,0.0
3,2022-03-25,194.93,199.43,190.73,196.47,194.844,8308618,0.0
4,2022-03-18,183.79,195.0,182.19,192.97,191.373,14133040,0.0
5,2022-03-11,183.68,190.15,178.67,182.15,180.6426,12589821,0.0
6,2022-03-04,196.53,199.58,182.11,184.87,183.34,14227566,0.0
7,2022-02-25,201.94,205.74,189.64,202.67,200.9927,9324392,0.0
8,2022-02-18,208.36,209.91,200.47,201.17,199.5051,12381689,0.0
9,2022-02-11,211.16,214.5,206.16,207.36,205.6439,11795099,0.0
10,2022-02-04,205.92,212.57,203.41,210.35,208.6092,9761552,0.0
11,2022-01-28,196.55,210.42,194.4686,208.22,206.4968,10547349,0.0
12,2022-01-21,223.02,224.08,199.405,200.96,199.2969,10748044,0.0
13,2022-01-14,226.38,228.1425,220.07,222.2,220.3611,11963240,1.25
14,2022-01-07,204.6,224.52,203.01,223.73,220.6372,12607231,0.0
15,2021-12-31,198.81,203.17,197.9,200.52,197.7481,3937632,0.0
16,2021-12-23,194.37,200.77,189.26,197.93,195.1939,6394447,0.0
17,2021-12-17,200.15,204.89,195.04,197.24,194.5134,9661335,0.0
18,2021-12-10,199.75,204.84,198.03,201.56,198.7737,6576175,0.0
19,2021-12-03,203.835,204.1599,195.32,197.73,194.9966,11291506,0.0
20,2021-11-26,202.76,210.24,196.88,200.1,197.3339,6298006,0.0
21,2021-11-19,204.59,206.52,195.78,199.36,196.6041,6998806,0.0
22,2021-11-12,208.23,209.15,202.2,203.61,200.7954,6113803,0.0
23,2021-11-05,212.97,213.58,205.7175,207.1,204.2371,6898847,0.0
24,2021-10-29,216.92,217.22,210.41,211.03,208.1128,8134947,0.0
25,2021-10-22,197.68,217.6,197.62,216.08,213.093,9823428,0.0
26,2021-10-15,203.69,204.93,195.38,199.13,196.3773,10072179,1.25
27,2021-10-08,197.81,203.87,196.43,202.76,198.7304,7280419,0.0
28,2021-10-01,197.63,202.18,193.94,198.31,194.3688,8582914,0.0
29,2021-09-24,183.73,196.25,181.68,194.5,190.6345,7465854,0.0
30,2021-09-17,193.84,196.06,186.02,188.92,185.1654,10526107,0.0
31,2021-09-10,192.4,194.73,190.42,191.66,187.851,6955535,0.0
32,2021-09-03,195.0,195.0,188.18,191.52,187.7138,8986208,0.0
33,2021-08-27,187.0,194.74,186.825,194.51,190.6443,6525849,0.0
34,2021-08-20,188.96,189.79,183.04,185.82,182.127,6360263,0.0
35,2021-08-13,189.59,195.33,188.2,190.38,186.5964,9593638,0.0
